,City,Latitude,Longitude,Date,Month,Year,Season,Temperature_(°C)_Max,Temperature_(°C)_Avg,Temperature_(°C)_Min,Humidity_(%)_Max,Humidity_(%)_Avg,Humidity_(%)_Min,Wind_Speed_(kph)_Max,Wind_Speed_(kph)_Avg,Wind_Speed_(kph)_Min,Pressure_(hPa)_Max
17933,Helsinki,60.3179,24.9496,2009-04-09,April,2009,spring,6.1,3.8,2.2,70.0,52.5,39.0,37.0,25.3,11.3,1016.0
17934,Helsinki,60.3179,24.9496,2009-04-10,April,2009,spring,10.0,4.9,2.2,93.0,71.2,52.0,24.1,11.3,4.8,1013.0
17935,Helsinki,60.3179,24.9496,2009-04-11,April,2009,spring,11.1,4.9,1.1,100.0,83.3,54.0,11.3,6.6,0.0,1016.0
17936,Helsinki,60.3179,24.9496,2009-04-12,April,2009,spring,5.0,1.9,-2.2,100.0,86.4,75.0,16.1,10.3,4.8,1016.0
17937,Helsinki,60.3179,24.9496,2009-04-13,April,2009,spring,2.8,1.8,1.1,93.0,89.4,81.0,14.5,8.5,3.2,1016.0
17938,Helsinki,60.3179,24.9496,2009-04-14,April,2009,spring,7.8,4.1,1.1,100.0,90.7,76.0,8.0,3.2,0.0,1013.0
17939,Helsinki,60.3179,24.9496,2009-04-15,April,2009,spring,8.9,4.0,-1.1,100.0,62.1,29.0,25.7,14.5,0.0,1019.0
17940,Helsinki,60.3179,24.9496,2009-04-16,April,2009,spring,3.9,0.7,-3.9,86.0,55.1,26.0,24.1,10.6,3.2,1023.0
17941,Helsinki,60.3179,24.9496,2009-04-17,April,2009,spring,7.2,3.0,-1.1,86.0,67.9,46.0,33.8,15.9,0.0,1013.0
17942,Helsinki,60.3179,24.9496,2009-04-18,April,2009,spring,2.8,1.1,-1.1,93.0,55.4,30.0,40.2,24.8,1.6,1016.0
17943,Helsinki,60.3179,24.9496,2009-04-19,April,2009,spring,6.1,1.2,-3.9,70.0,48.8,28.0,37.0,20.8,9.7,1019.0
17944,Helsinki,60.3179,24.9496,2009-04-20,April,2009,spring,6.1,2.8,-1.1,70.0,39.2,23.0,33.8,22.5,9.7,1023.0
17945,Helsinki,60.3179,24.9496,2009-04-21,April,2009,spring,5.0,0.8,-6.1,80.0,44.8,24.0,22.5,10.8,3.2,1026.0
17946,Helsinki,60.3179,24.9496,2009-04-22,April,2009,spring,7.8,2.8,-5.0,86.0,49.6,27.0,12.9,5.5,0.0,1019.0
17947,Helsinki,60.3179,24.9496,2009-04-23,April,2009,spring,13.9,5.4,-2.8,93.0,55.5,33.0,22.5,9.3,0.0,1016.0
17948,Helsinki,60.3179,24.9496,2009-04-24,April,2009,spring,15.0,7.4,-2.8,93.0,56.5,33.0,24.1,10.8,0.0,1019.0
17949,Helsinki,60.3179,24.9496,2009-04-25,April,2009,spring,18.9,11.1,2.8,87.0,56.3,34.0,25.7,14.6,4.8,1016.0
17950,Helsinki,60.3179,24.9496,2009-04-26,April,2009,spring,17.2,10.5,2.8,87.0,56.2,34.0,37.0,19.8,8.0,1013.0
17951,Helsinki,60.3179,24.9496,2009-04-27,April,2009,spring,21.1,12.5,6.1,76.0,53.0,31.0,24.1,12.9,8.0,1006.0
17952,Helsinki,60.3179,24.9496,2009-04-28,April,2009,spring,18.9,13.0,5.0,81.0,55.9,37.0,29.0,13.5,0.0,1002.0
17953,Helsinki,60.3179,24.9496,2009-04-29,April,2009,spring,12.8,9.7,5.0,93.0,69.2,47.0,20.9,13.7,4.8,1013.0
17954,Helsinki,60.3179,24.9496,2009-04-30,April,2009,spring,12.2,7.7,2.2,81.0,49.2,26.0,24.1,14.6,1.6,1023.0
17955,Helsinki,60.3179,24.9496,2009-05-01,May,2009,spring,16.1,8.3,-2.8,93.0,52.1,27.0,24.1,9.2,0.0,1023.0
17956,Helsinki,60.3179,24.9496,2009-05-02,May,2009,spring,17.8,11.7,2.8,65.0,34.9,16.0,22.5,11.3,1.6,1019.0
17957,Helsinki,60.3179,24.9496,2009-05-03,May,2009,spring,17.8,11.6,3.9,70.0,48.5,30.0,24.1,14.2,8.0,1016.0
17958,Helsinki,60.3179,24.9496,2009-05-04,May,2009,spring,17.2,9.9,3.9,93.0,66.3,32.0,29.0,13.7,0.0,1009.0
17959,Helsinki,60.3179,24.9496,2009-05-05,May,2009,spring,15.0,9.2,6.1,93.0,69.9,38.0,33.8,20.1,4.8,1002.0
17960,Helsinki,60.3179,24.9496,2009-05-06,May,2009,spring,11.1,8.0,3.9,100.0,84.8,54.0,24.1,17.9,1.6,999.0
17961,Helsinki,60.3179,24.9496,2009-05-07,May,2009,spring,16.1,8.7,1.1,100.0,71.0,39.0,22.5,11.3,1.6,1002.0
17962,Helsinki,60.3179,24.9496,2009-05-08,May,2009,spring,16.1,11.3,7.2,93.0,57.9,31.0,33.8,18.3,4.8,1009.0
17963,Helsinki,60.3179,24.9496,2009-05-09,May,2009,spring,12.8,8.7,6.1,94.0,80.3,58.0,38.6,20.9,9.7,1006.0
17964,Helsinki,60.3179,24.9496,2009-05-10,May,2009,spring,15.0,10.6,6.1,93.0,71.9,51.0,33.8,20.9,11.3,1009.0
17965,Helsinki,60.3179,24.9496,2009-05-11,May,2009,spring,12.2,8.8,6.1,100.0,82.3,62.0,22.5,10.3,3.2,1009.0
17966,Helsinki,60.3179,24.9496,2009-05-12,May,2009,spring,13.9,9.3,3.9,100.0,56.8,31.0,22.5,15.4,1.6,1013.0
17967,Helsinki,60.3179,24.9496,2009-05-13,May,2009,spring,17.2,10.8,5.0,76.0,50.8,29.0,27.4,18.3,11.3,1013.0
17968,Helsinki,60.3179,24.9496,2009-05-14,May,2009,spring,11.1,8.6,5.0,70.0,54.2,47.0,35.4,24.8,12.9,1013.0
17969,Helsinki,60.3179,24.9496,2009-05-15,May,2009,spring,15.0,9.6,3.9,70.0,35.6,15.0,27.4,17.4,1.6,1013.0
17970,Helsinki,60.3179,24.9496,2009-05-16,May,2009,spring,13.9,8.3,-1.1,93.0,50.5,25.0,19.3,10.5,1.6,1013.0
17971,Helsinki,60.3179,24.9496,2009-05-17,May,2009,spring,15.0,9.2,0.0,93.0,54.3,27.0,22.5,10.1,1.6,1016.0
17972,Helsinki,60.3179,24.9496,2009-05-18,May,2009,spring,17.8,10.8,1.1,93.0,51.8,22.0,19.3,9.2,0.0,1016.0
17973,Helsinki,60.3179,24.9496,2009-05-19,May,2009,spring,15.0,11.1,7.8,94.0,76.7,63.0,16.1,6.8,1.6,1013.0
17974,Helsinki,60.3179,24.9496,2009-05-20,May,2009,spring,16.1,11.9,7.2,100.0,73.5,52.0,24.1,12.1,1.6,1013.0
17975,Helsinki,60.3179,24.9496,2009-05-21,May,2009,spring,15.0,10.2,7.2,100.0,86.1,67.0,20.9,10.0,1.6,1009.0
17976,Helsinki,60.3179,24.9496,2009-05-22,May,2009,spring,16.1,11.1,3.9,100.0,79.0,48.0,20.9,10.6,0.0,1006.0
17977,Helsinki,60.3179,24.9496,2009-05-23,May,2009,spring,16.1,12.8,11.1,94.0,80.5,59.0,27.4,15.6,1.6,999.0
17978,Helsinki,60.3179,24.9496,2009-05-24,May,2009,spring,20.0,14.9,11.1,76.0,57.1,35.0,32.2,19.6,8.0,1002.0
17979,Helsinki,60.3179,24.9496,2009-05-25,May,2009,spring,21.1,15.0,7.2,76.0,45.6,23.0,25.7,15.9,8.0,1006.0
17980,Helsinki,60.3179,24.9496,2009-05-26,May,2009,spring,20.0,15.1,7.8,87.0,60.8,43.0,29.0,17.2,1.6,1006.0
17981,Helsinki,60.3179,24.9496,2009-05-27,May,2009,spring,17.8,13.3,8.9,94.0,79.8,63.0,29.0,20.8,9.7,1002.0
17982,Helsinki,60.3179,24.9496,2009-05-28,May,2009,spring,15.0,11.3,7.8,93.0,72.3,48.0,33.8,14.8,3.2,1013.0
17983,Helsinki,60.3179,24.9496,2009-05-29,May,2009,spring,21.1,14.6,7.8,93.0,56.4,23.0,19.3,8.9,1.6,1026.0
17984,Helsinki,60.3179,24.9496,2009-05-30,May,2009,spring,26.1,17.7,7.8,72.0,44.9,29.0,14.5,8.7,1.6,1029.0
17985,Helsinki,60.3179,24.9496,2009-05-31,May,2009,spring,27.2,19.9,8.9,100.0,51.4,26.0,19.3,9.0,1.6,1029.0
17986,Helsinki,60.3179,24.9496,2009-06-01,June,2009,spring,27.8,20.9,10.0,94.0,48.4,24.0,22.5,11.1,0.0,1019.0
17987,Helsinki,60.3179,24.9496,2009-06-02,June,2009,spring,17.8,15.3,12.8,58.0,42.4,30.0,19.3,13.2,8.0,1009.0
17988,Helsinki,60.3179,24.9496,2009-06-03,June,2009,spring,16.1,11.4,8.9,94.0,70.1,45.0,27.4,16.3,9.7,996.0
17989,Helsinki,60.3179,24.9496,2009-06-04,June,2009,spring,10.0,7.8,6.1,93.0,91.0,87.0,25.7,16.7,9.7,985.0
17990,Helsinki,60.3179,24.9496,2009-06-05,June,2009,spring,8.9,6.4,3.9,93.0,83.3,71.0,22.5,14.0,3.2,996.0
17991,Helsinki,60.3179,24.9496,2009-06-06,June,2009,spring,8.9,7.0,3.9,93.0,75.7,50.0,22.5,10.0,0.0,1002.0
17992,Helsinki,60.3179,24.9496,2009-06-07,June,2009,spring,12.8,8.6,1.1,100.0,62.4,33.0,20.9,7.6,0.0,1006.0
17993,Helsinki,60.3179,24.9496,2009-06-08,June,2009,spring,16.1,10.4,2.2,93.0,55.6,33.0,22.5,10.1,1.6,1009.0
17994,Helsinki,60.3179,24.9496,2009-06-09,June,2009,spring,13.9,10.6,6.1,100.0,81.0,63.0,22.5,13.2,3.2,1013.0
17995,Helsinki,60.3179,24.9496,2009-06-10,June,2009,spring,17.8,14.3,10.0,100.0,76.2,52.0,19.3,11.4,4.8,1009.0
17996,Helsinki,60.3179,24.9496,2009-06-11,June,2009,spring,18.9,14.9,12.2,94.0,79.3,60.0,19.3,11.9,4.8,1006.0
17997,Helsinki,60.3179,24.9496,2009-06-12,June,2009,spring,21.1,15.9,7.2,100.0,72.8,49.0,32.2,15.0,1.6,1006.0
17998,Helsinki,60.3179,24.9496,2009-06-13,June,2009,spring,25.0,18.4,12.8,100.0,79.2,50.0,25.7,11.9,1.6,1002.0
17999,Helsinki,60.3179,24.9496,2009-06-14,June,2009,spring,18.9,15.1,12.2,100.0,80.8,49.0,32.2,21.6,9.7,999.0
18000,Helsinki,60.3179,24.9496,2009-06-15,June,2009,spring,12.8,10.4,8.9,100.0,91.8,82.0,37.0,28.6,16.1,999.0
18001,Helsinki,60.3179,24.9496,2009-06-16,June,2009,spring,12.8,11.0,8.9,94.0,75.5,58.0,24.1,15.9,8.0,1006.0
18002,Helsinki,60.3179,24.9496,2009-06-17,June,2009,spring,15.0,11.7,6.1,93.0,60.8,38.0,29.0,19.2,9.7,1006.0
18003,Helsinki,60.3179,24.9496,2009-06-18,June,2009,spring,17.2,12.6,6.1,77.0,57.3,36.0,32.2,19.8,11.3,1006.0
18004,Helsinki,60.3179,24.9496,2009-06-19,June,2009,spring,15.0,11.9,10.0,100.0,86.7,72.0,27.4,14.2,1.6,1002.0
18005,Helsinki,60.3179,24.9496,2009-06-20,June,2009,spring,15.0,12.3,10.0,88.0,71.9,59.0,24.1,17.1,11.3,1006.0
18006,Helsinki,60.3179,24.9496,2009-06-21,June,2009,summer,17.2,12.9,7.2,100.0,72.0,48.0,16.1,8.9,0.0,1016.0
18007,Helsinki,60.3179,24.9496,2009-06-22,June,2009,summer,21.1,15.4,5.0,100.0,61.2,33.0,12.9,6.3,0.0,1019.0
18008,Helsinki,60.3179,24.9496,2009-06-23,June,2009,summer,22.8,17.3,6.1,100.0,54.5,28.0,16.1,6.1,0.0,1023.0
18009,Helsinki,60.3179,24.9496,2009-06-24,June,2009,summer,23.9,18.1,8.9,94.0,56.7,33.0,16.1,7.1,0.0,1019.0
18010,Helsinki,60.3179,24.9496,2009-06-25,June,2009,summer,25.0,20.1,12.8,82.0,52.4,36.0,22.5,13.4,4.8,1023.0
18011,Helsinki,60.3179,24.9496,2009-06-26,June,2009,summer,26.1,20.8,10.0,94.0,50.6,23.0,25.7,11.7,1.6,1023.0
18012,Helsinki,60.3179,24.9496,2009-06-27,June,2009,summer,21.1,16.3,12.2,88.0,74.5,49.0,27.4,11.4,1.6,1019.0
18013,Helsinki,60.3179,24.9496,2009-06-28,June,2009,summer,27.8,21.2,15.0,88.0,60.3,34.0,24.1,13.4,4.8,1013.0
18014,Helsinki,60.3179,24.9496,2009-06-29,June,2009,summer,26.1,20.3,13.9,100.0,73.9,47.0,19.3,9.8,1.6,1019.0
18015,Helsinki,60.3179,24.9496,2009-06-30,June,2009,summer,22.8,18.4,12.8,100.0,64.2,43.0,19.3,10.5,1.6,1019.0
18016,Helsinki,60.3179,24.9496,2009-07-01,July,2009,summer,22.8,17.5,7.8,100.0,63.8,38.0,12.9,6.4,0.0,1019.0
18017,Helsinki,60.3179,24.9496,2009-07-02,July,2009,summer,27.8,22.7,16.1,82.0,55.0,30.0,22.5,13.0,4.8,1013.0
18018,Helsinki,60.3179,24.9496,2009-07-03,July,2009,summer,20.0,17.3,12.8,77.0,53.5,40.0,22.5,14.3,4.8,1009.0
18019,Helsinki,60.3179,24.9496,2009-07-04,July,2009,summer,18.9,13.9,8.9,82.0,56.6,36.0,20.9,13.8,8.0,1002.0
18020,Helsinki,60.3179,24.9496,2009-07-05,July,2009,summer,13.9,10.8,7.2,93.0,70.4,51.0,22.5,13.2,3.2,1002.0
18021,Helsinki,60.3179,24.9496,2009-07-06,July,2009,summer,17.8,12.2,2.8,93.0,63.5,39.0,19.3,9.2,1.6,1002.0
18022,Helsinki,60.3179,24.9496,2009-07-07,July,2009,summer,17.2,12.7,3.9,100.0,77.1,42.0,25.7,13.7,0.0,1002.0
18023,Helsinki,60.3179,24.9496,2009-07-08,July,2009,summer,22.2,17.9,13.9,100.0,79.3,57.0,19.3,13.4,4.8,999.0
18024,Helsinki,60.3179,24.9496,2009-07-09,July,2009,summer,18.9,17.2,15.0,94.0,82.5,64.0,38.6,26.6,16.1,996.0
18025,Helsinki,60.3179,24.9496,2009-07-10,July,2009,summer,20.0,17.4,13.9,88.0,68.5,49.0,33.8,21.4,3.2,1006.0
18026,Helsinki,60.3179,24.9496,2009-07-11,July,2009,summer,21.1,17.2,11.1,100.0,73.4,46.0,22.5,10.0,1.6,1006.0
18027,Helsinki,60.3179,24.9496,2009-07-12,July,2009,summer,20.0,17.4,13.9,100.0,74.8,49.0,24.1,13.8,3.2,1009.0
18028,Helsinki,60.3179,24.9496,2009-07-13,July,2009,summer,17.2,14.9,12.8,100.0,89.0,72.0,25.7,12.6,3.2,1009.0
18029,Helsinki,60.3179,24.9496,2009-07-14,July,2009,summer,21.1,16.8,11.1,100.0,73.2,49.0,16.1,11.3,4.8,1009.0
18030,Helsinki,60.3179,24.9496,2009-07-15,July,2009,summer,22.8,18.7,13.9,94.0,75.9,53.0,20.9,12.1,4.8,1013.0
18031,Helsinki,60.3179,24.9496,2009-07-16,July,2009,summer,23.9,19.3,12.2,100.0,74.0,50.0,19.3,10.0,0.0,1013.0
18032,Helsinki,60.3179,24.9496,2009-07-17,July,2009,summer,25.0,20.2,15.0,100.0,68.9,44.0,25.7,16.3,8.0,1006.0
18033,Helsinki,60.3179,24.9496,2009-07-18,July,2009,summer,25.0,19.1,12.2,94.0,64.8,36.0,20.9,10.3,3.2,1009.0
18034,Helsinki,60.3179,24.9496,2009-07-19,July,2009,summer,25.0,19.7,12.2,100.0,63.2,44.0,25.7,15.0,1.6,1006.0
18035,Helsinki,60.3179,24.9496,2009-07-20,July,2009,summer,20.0,17.8,15.0,100.0,88.2,68.0,25.7,17.2,8.0,999.0
18036,Helsinki,60.3179,24.9496,2009-07-21,July,2009,summer,20.0,16.8,13.9,94.0,77.6,56.0,33.8,22.0,12.9,996.0
18037,Helsinki,60.3179,24.9496,2009-07-22,July,2009,summer,20.0,16.4,13.9,94.0,83.5,60.0,20.9,11.1,3.2,1002.0
18038,Helsinki,60.3179,24.9496,2009-07-23,July,2009,summer,20.0,16.4,11.1,100.0,80.4,60.0,16.1,8.9,1.6,1006.0
18039,Helsinki,60.3179,24.9496,2009-07-24,July,2009,summer,23.9,19.4,13.9,100.0,81.9,61.0,29.0,15.6,4.8,1002.0
18040,Helsinki,60.3179,24.9496,2009-07-25,July,2009,summer,22.2,18.9,15.0,100.0,78.8,60.0,22.5,15.6,9.7,999.0
18041,Helsinki,60.3179,24.9496,2009-07-26,July,2009,summer,22.2,18.1,12.8,100.0,80.2,60.0,20.9,13.4,3.2,1002.0
18042,Helsinki,60.3179,24.9496,2009-07-27,July,2009,summer,22.2,17.8,10.0,100.0,71.9,49.0,22.5,10.9,0.0,1006.0
18043,Helsinki,60.3179,24.9496,2009-07-28,July,2009,summer,21.1,17.2,12.8,100.0,82.8,64.0,16.1,9.0,1.6,1009.0
18044,Helsinki,60.3179,24.9496,2009-07-29,July,2009,summer,22.8,19.3,16.1,100.0,79.9,57.0,20.9,11.3,3.2,1013.0
18045,Helsinki,60.3179,24.9496,2009-07-30,July,2009,summer,22.8,18.2,12.2,100.0,73.8,43.0,20.9,9.0,1.6,1013.0
18046,Helsinki,60.3179,24.9496,2009-07-31,July,2009,summer,21.1,16.5,10.0,100.0,86.0,60.0,20.9,8.9,0.0,1013.0
18047,Helsinki,60.3179,24.9496,2009-08-01,August,2009,summer,18.9,15.9,12.2,100.0,83.0,64.0,19.3,9.7,0.0,1009.0
18048,Helsinki,60.3179,24.9496,2009-08-02,August,2009,summer,18.9,14.9,10.0,100.0,85.2,68.0,14.5,5.1,0.0,1009.0
18049,Helsinki,60.3179,24.9496,2009-08-03,August,2009,summer,23.9,18.3,12.2,100.0,77.1,47.0,16.1,8.9,3.2,1009.0
18050,Helsinki,60.3179,24.9496,2009-08-04,August,2009,summer,21.1,18.1,13.9,94.0,79.5,64.0,14.5,9.7,3.2,1016.0
18051,Helsinki,60.3179,24.9496,2009-08-05,August,2009,summer,22.2,18.0,12.8,100.0,79.9,60.0,14.5,5.6,0.0,1016.0
18052,Helsinki,60.3179,24.9496,2009-08-06,August,2009,summer,22.8,17.6,12.2,100.0,74.1,43.0,12.9,8.2,0.0,1019.0
18053,Helsinki,60.3179,24.9496,2009-08-07,August,2009,summer,26.1,18.6,11.1,100.0,73.6,39.0,22.5,7.9,1.6,1019.0
18054,Helsinki,60.3179,24.9496,2009-08-08,August,2009,summer,25.0,18.3,10.0,100.0,74.1,47.0,16.1,5.8,0.0,1019.0
18055,Helsinki,60.3179,24.9496,2009-08-09,August,2009,summer,26.1,19.6,12.2,94.0,65.3,36.0,12.9,8.2,0.0,1019.0
18056,Helsinki,60.3179,24.9496,2009-08-10,August,2009,summer,22.8,18.4,8.9,100.0,67.6,41.0,22.5,10.9,0.0,1016.0
18057,Helsinki,60.3179,24.9496,2009-08-11,August,2009,summer,23.9,20.2,17.2,88.0,69.0,41.0,24.1,13.7,4.8,1013.0
18058,Helsinki,60.3179,24.9496,2009-08-12,August,2009,summer,18.9,16.9,13.9,100.0,89.7,73.0,22.5,13.2,3.2,1002.0
18059,Helsinki,60.3179,24.9496,2009-08-13,August,2009,summer,21.1,15.6,11.1,100.0,77.0,43.0,12.9,8.4,0.0,996.0
18060,Helsinki,60.3179,24.9496,2009-08-14,August,2009,summer,20.0,15.5,10.0,94.0,68.2,43.0,20.9,11.1,1.6,999.0
18061,Helsinki,60.3179,24.9496,2009-08-15,August,2009,summer,20.0,15.3,11.1,88.0,64.3,40.0,27.4,16.4,8.0,1006.0
18062,Helsinki,60.3179,24.9496,2009-08-16,August,2009,summer,20.0,15.4,7.2,100.0,82.4,60.0,35.4,20.0,1.6,1006.0
18063,Helsinki,60.3179,24.9496,2009-08-17,August,2009,summer,17.8,15.7,12.2,94.0,80.7,68.0,25.7,16.6,1.6,999.0
18064,Helsinki,60.3179,24.9496,2009-08-18,August,2009,summer,16.1,13.4,8.9,100.0,93.1,82.0,16.1,9.0,0.0,999.0
18065,Helsinki,60.3179,24.9496,2009-08-19,August,2009,summer,20.0,14.5,10.0,94.0,66.9,40.0,25.7,17.4,9.7,1016.0
18066,Helsinki,60.3179,24.9496,2009-08-20,August,2009,summer,18.9,13.2,7.2,93.0,63.2,35.0,16.1,9.5,1.6,1023.0
18067,Helsinki,60.3179,24.9496,2009-08-21,August,2009,summer,18.9,13.9,7.2,100.0,68.1,40.0,19.3,9.0,0.0,1019.0
18068,Helsinki,60.3179,24.9496,2009-08-22,August,2009,summer,18.9,14.9,8.9,100.0,74.6,49.0,24.1,13.5,1.6,1016.0
18069,Helsinki,60.3179,24.9496,2009-08-23,August,2009,summer,20.0,15.9,11.1,100.0,79.6,56.0,14.5,6.8,0.0,1013.0
18070,Helsinki,60.3179,24.9496,2009-08-24,August,2009,summer,21.1,14.9,10.0,100.0,72.0,40.0,22.5,13.5,1.6,1013.0
18071,Helsinki,60.3179,24.9496,2009-08-25,August,2009,summer,18.9,14.9,7.2,100.0,77.3,56.0,20.9,9.5,1.6,1013.0
18072,Helsinki,60.3179,24.9496,2009-08-26,August,2009,summer,20.0,15.7,7.8,100.0,79.4,49.0,22.5,10.3,1.6,1009.0
18073,Helsinki,60.3179,24.9496,2009-08-27,August,2009,summer,17.8,16.1,15.0,100.0,92.7,77.0,16.1,10.6,3.2,1006.0
18074,Helsinki,60.3179,24.9496,2009-08-28,August,2009,summer,20.0,16.5,12.2,100.0,86.5,73.0,12.9,7.7,0.0,1006.0
18075,Helsinki,60.3179,24.9496,2009-08-29,August,2009,summer,20.0,17.6,13.9,94.0,81.1,68.0,22.5,12.6,4.8,1006.0
18076,Helsinki,60.3179,24.9496,2009-08-30,August,2009,summer,17.8,15.1,12.2,100.0,82.5,63.0,25.7,15.6,8.0,1002.0
18077,Helsinki,60.3179,24.9496,2009-08-31,August,2009,summer,17.8,14.8,12.2,100.0,76.2,56.0,37.0,19.3,11.3,1006.0
18078,Helsinki,60.3179,24.9496,2009-09-01,September,2009,summer,17.8,16.8,12.8,88.0,83.0,77.0,32.2,22.0,11.3,1009.0
18079,Helsinki,60.3179,24.9496,2009-09-02,September,2009,summer,22.2,18.0,16.1,94.0,71.7,53.0,32.2,23.2,14.5,1009.0
18080,Helsinki,60.3179,24.9496,2009-09-03,September,2009,summer,17.8,16.4,15.0,100.0,88.8,73.0,16.1,11.3,4.8,1006.0
18081,Helsinki,60.3179,24.9496,2009-09-04,September,2009,summer,20.0,17.2,13.9,94.0,82.3,64.0,32.2,21.9,11.3,999.0
18082,Helsinki,60.3179,24.9496,2009-09-05,September,2009,summer,18.9,15.5,12.8,100.0,81.6,60.0,20.9,12.6,3.2,1002.0
18083,Helsinki,60.3179,24.9496,2009-09-06,September,2009,summer,17.2,13.9,12.2,100.0,94.5,77.0,20.9,8.7,3.2,1002.0
18084,Helsinki,60.3179,24.9496,2009-09-07,September,2009,summer,18.9,14.6,11.1,100.0,84.2,49.0,22.5,10.5,1.6,1013.0
18085,Helsinki,60.3179,24.9496,2009-09-08,September,2009,summer,17.2,16.1,13.9,94.0,84.5,77.0,32.2,21.6,12.9,1016.0
18086,Helsinki,60.3179,24.9496,2009-09-09,September,2009,summer,21.1,18.6,16.1,88.0,75.4,60.0,40.2,29.3,16.1,1016.0
18087,Helsinki,60.3179,24.9496,2009-09-10,September,2009,summer,18.9,15.4,10.0,100.0,73.4,52.0,19.3,10.8,4.8,1019.0
18088,Helsinki,60.3179,24.9496,2009-09-11,September,2009,summer,17.8,11.9,3.9,100.0,74.6,48.0,16.1,9.0,3.2,1023.0
18089,Helsinki,60.3179,24.9496,2009-09-12,September,2009,summer,17.8,11.5,5.0,100.0,83.8,52.0,20.9,7.4,0.0,1019.0
18090,Helsinki,60.3179,24.9496,2009-09-13,September,2009,summer,17.8,13.1,7.2,100.0,79.9,52.0,16.1,8.2,0.0,1016.0
18091,Helsinki,60.3179,24.9496,2009-09-14,September,2009,summer,18.9,13.6,8.9,100.0,73.5,49.0,22.5,12.6,4.8,1023.0
18092,Helsinki,60.3179,24.9496,2009-09-15,September,2009,summer,18.9,11.6,3.9,100.0,77.6,49.0,12.9,5.3,0.0,1023.0
18093,Helsinki,60.3179,24.9496,2009-09-16,September,2009,summer,16.1,11.4,5.0,100.0,87.5,67.0,22.5,10.9,0.0,1016.0
18094,Helsinki,60.3179,24.9496,2009-09-17,September,2009,summer,13.9,10.1,6.1,100.0,77.7,58.0,25.7,15.8,9.7,1006.0
18095,Helsinki,60.3179,24.9496,2009-09-18,September,2009,summer,13.9,10.6,6.1,93.0,80.6,67.0,20.9,11.4,3.2,1013.0
18096,Helsinki,60.3179,24.9496,2009-09-19,September,2009,summer,18.9,14.1,11.1,94.0,76.8,52.0,25.7,14.0,4.8,1013.0
18097,Helsinki,60.3179,24.9496,2009-09-20,September,2009,summer,18.9,14.5,11.1,100.0,79.9,52.0,24.1,13.4,3.2,1013.0
18098,Helsinki,60.3179,24.9496,2009-09-21,September,2009,autumn,17.8,14.6,12.2,100.0,85.6,64.0,19.3,10.8,4.8,1006.0
18099,Helsinki,60.3179,24.9496,2009-09-22,September,2009,autumn,17.2,13.4,8.9,100.0,84.4,63.0,24.1,16.3,4.8,1006.0
18100,Helsinki,60.3179,24.9496,2009-09-23,September,2009,autumn,17.8,13.6,8.9,94.0,80.4,56.0,29.0,18.7,8.0,996.0
18101,Helsinki,60.3179,24.9496,2009-09-24,September,2009,autumn,15.0,9.8,5.0,93.0,80.8,59.0,16.1,8.7,0.0,999.0
18102,Helsinki,60.3179,24.9496,2009-09-25,September,2009,autumn,12.2,8.3,3.9,100.0,81.4,67.0,16.1,9.5,0.0,1006.0
18103,Helsinki,60.3179,24.9496,2009-09-26,September,2009,autumn,17.8,11.8,6.1,100.0,89.4,68.0,20.9,11.7,1.6,1009.0
18104,Helsinki,60.3179,24.9496,2009-09-27,September,2009,autumn,17.2,12.9,10.0,100.0,87.7,72.0,33.8,18.7,4.8,1009.0
18105,Helsinki,60.3179,24.9496,2009-09-28,September,2009,autumn,12.8,11.1,6.1,94.0,81.2,58.0,22.5,13.8,1.6,999.0
18106,Helsinki,60.3179,24.9496,2009-09-29,September,2009,autumn,10.0,5.2,2.2,100.0,82.1,50.0,32.2,13.4,8.0,992.0
18107,Helsinki,60.3179,24.9496,2009-09-30,September,2009,autumn,10.0,4.7,0.0,100.0,84.6,57.0,32.2,14.8,3.2,996.0
18108,Helsinki,60.3179,24.9496,2009-10-01,October,2009,autumn,10.0,3.3,-2.2,100.0,82.6,50.0,12.9,6.8,0.0,992.0
18109,Helsinki,60.3179,24.9496,2009-10-02,October,2009,autumn,7.8,2.9,-1.1,100.0,83.4,53.0,16.1,8.5,0.0,996.0
18110,Helsinki,60.3179,24.9496,2009-10-03,October,2009,autumn,11.1,4.1,-3.9,100.0,79.2,41.0,35.4,12.1,0.0,996.0
18111,Helsinki,60.3179,24.9496,2009-10-04,October,2009,autumn,11.1,8.7,6.1,100.0,91.1,87.0,41.8,20.8,8.0,985.0
18112,Helsinki,60.3179,24.9496,2009-10-05,October,2009,autumn,7.2,5.7,2.8,100.0,81.5,66.0,40.2,22.2,3.2,996.0
18113,Helsinki,60.3179,24.9496,2009-10-06,October,2009,autumn,8.9,3.7,0.0,100.0,79.6,54.0,25.7,12.9,1.6,1009.0
18114,Helsinki,60.3179,24.9496,2009-10-07,October,2009,autumn,12.2,8.3,0.0,100.0,86.5,71.0,37.0,24.1,3.2,1006.0
18115,Helsinki,60.3179,24.9496,2009-10-08,October,2009,autumn,10.0,6.6,-1.1,100.0,73.7,54.0,25.7,14.3,0.0,999.0
18116,Helsinki,60.3179,24.9496,2009-10-09,October,2009,autumn,7.8,3.7,-1.1,100.0,77.6,46.0,19.3,13.4,3.2,1013.0
