Column1,dias,Date,City,Time_Temperature_(°F)_Max,Time_Temperature_(°F)_Avg,Time_Temperature_(°F)_Min,Dew_Point_(°F)_Max,Dew_Point_(°F)_Avg,Dew_Point_(°F)_Min,Humidity_(%)_Max,Humidity_(%)_Avg,Humidity_(%)_Min,Wind_Speed_(mph)_Max,Wind_Speed_(mph)_Avg,Wind_Speed_(mph)_Min,Pressure_(in)_Max,Pressure_(in)_Avg,Pressure_(in)_Min,Month,Year
14,14,14/11/2021,Elche,72,61.3,54,55,51.5,43,94,73.1,38,10,6.2,0,29.9,29.8,29.7,Nov,2021
15,15,15/05/2004,Elche,68,61.4,54,54,48.1,43,88,64,43,10,5.7,0,30.1,30,30,May,2004
13,13,13/11/2021,Elche,70,61.4,54,57,51.7,48,88,71.6,46,9,5,0,29.9,29.9,29.9,Nov,2021
24,24,24/01/2009,Elche,66,61.5,54,41,30.4,0,62,34.9,21,43,22.7,3,29.7,29.5,29.4,Jan,2009
3,3,3/05/2019,Elche,68,61.5,54,57,50.2,43,88,67.3,40,18,8.2,2,29.8,29.7,29.6,May,2019
26,26,26/03/2005,Elche,72,61.5,54,54,48.9,39,82,64.6,40,17,7.7,2,29.9,29.7,29.6,Mar,2005
16,16,16/04/2019,Elche,72,61.5,54,57,53.2,43,100,76,35,17,8.9,1,29.9,29.9,29.8,Apr,2019
21,21,21/04/2022,Elche,72,61.5,54,45,42.3,39,67,50.2,33,18,12.9,5,29.6,29.5,29.5,Apr,2022
20,20,20/04/2011,Elche,68,61.6,54,55,51.6,48,88,69.9,56,21,10,0,29.8,29.7,29.7,Apr,2011
21,21,21/04/2003,Elche,70,61.6,54,52,44.4,41,82,54.9,35,10,6.8,2,29.8,29.8,29.7,Apr,2003
30,30,30/10/2004,Elche,70,61.6,54,39,36.1,34,54,39.4,28,18,11.6,3,29.6,29.6,29.5,Oct,2004
11,11,11/05/2008,Elche,70,61.6,54,50,46,43,88,59,38,17,6.4,0,29.8,29.6,29.6,May,2008
5,5,5/04/2018,Elche,70,61.6,54,50,43.7,39,67,52.2,35,14,7.1,0,30,29.9,29.9,Apr,2018
24,24,24/03/2005,Elche,73,61.6,54,55,50.9,41,94,70.5,33,15,6.8,1,29.9,29.9,29.9,Mar,2005
1,1,1/05/2019,Elche,66,61.7,54,55,53.4,46,94,75.2,49,10,4.6,0,29.9,29.8,29.8,May,2019
6,6,6/01/2008,Elche,70,61.7,54,48,45.5,39,63,55.8,46,21,15.4,3,30.1,30.1,30,Jan,2008
28,28,28/10/2003,Elche,70,61.8,54,57,54.1,50,94,77.2,56,7,3.1,0,29.9,29.8,29.8,Oct,2003
3,3,3/03/2014,Elche,66,61.9,54,50,34.4,0,72,41.1,24,31,17.1,2,29.7,29.6,29.5,Mar,2014
8,8,8/04/2006,Elche,68,61.9,54,54,50.6,43,82,66.8,52,9,5.6,0,29.9,29.8,29.8,Apr,2006
4,4,4/04/2006,Elche,70,61.9,54,52,46.5,41,72,57.4,43,16,7.2,0,29.9,29.8,29.6,Apr,2006
12,12,12/11/2008,Elche,70,61.9,54,52,40.5,0,88,50.2,28,17,10.7,0,30,29.9,29.9,Nov,2008
6,6,6/04/2016,Elche,70,61.9,54,55,49.8,45,94,67,40,18,7.6,0,29.8,29.7,29.6,Apr,2016
16,16,16/10/2020,Elche,70,61.9,54,52,39.8,30,72,46.4,23,18,7.6,1,29.9,29.9,29.9,Oct,2020
7,7,7/04/2016,Elche,72,61.9,54,54,49.6,43,94,66.4,40,12,3.8,0,29.8,29.8,29.7,Apr,2016
1,1,1/11/2020,Elche,72,61.9,54,61,56.5,50,94,83.3,60,7,3.3,0,30.1,30.1,30,Nov,2020
22,22,22/02/2013,Elche,73,61.9,54,50,42.2,34,88,52.2,25,23,12.3,3,29.6,29.5,29.4,Feb,2013
5,5,5/03/2014,Elche,75,61.9,54,50,41.6,36,72,49.4,25,29,11.4,1,30,29.8,29.7,Mar,2014
27,27,27/04/2016,Elche,68,62,54,59,54,48,83,75.2,60,14,5.2,0,29.7,29.7,29.7,Apr,2016
23,23,23/04/2011,Elche,70,62,54,55,49.4,43,82,64.9,43,12,3.8,0,29.7,29.6,29.6,Apr,2011
10,10,10/11/2020,Elche,72,62,54,59,54.5,48,94,77.1,56,10,4.9,1,30.2,30.1,30,Nov,2020
13,13,13/11/2019,Elche,73,62,54,55,46.4,37,94,58.7,33,26,9,0,29.7,29.6,29.6,Nov,2019
10,10,10/11/2016,Elche,70,62.1,54,46,41.8,36,67,48.9,28,21,11.3,5,30.1,30,30,Nov,2016
26,26,26/04/2009,Elche,72,62.1,54,59,41.1,0,100,53.7,25,17,9,1,29.7,29.6,29.6,Apr,2009
11,11,11/11/2018,Elche,73,62.1,54,59,52.6,48,94,72.9,43,9,4.9,0,29.9,29.8,29.8,Nov,2018
27,27,27/10/2020,Elche,73,62.1,54,48,37.9,32,59,42,23,20,10.3,5,30,29.9,29.9,Oct,2020
15,15,15/04/2016,Elche,75,62.1,54,59,55,50,100,80,44,9,4.4,0,29.8,29.7,29.7,Apr,2016
23,23,23/04/2015,Elche,70,62.2,54,57,54.1,50,94,75.5,60,10,4.6,0,30,29.9,29.9,Apr,2015
21,21,21/05/2004,Elche,68,62.3,54,55,51.4,45,88,68.4,46,8,5.1,0,29.9,29.8,29.8,May,2004
29,29,29/12/2021,Elche,73,62.3,54,50,46.6,43,82,58.1,35,25,11.6,0,30.1,30,30,Dec,2021
23,23,23/12/2022,Elche,73,62.3,54,55,51.3,48,88,68.5,47,20,9,2,30.1,30.1,30,Dec,2022
15,15,15/04/2017,Elche,68,62.4,54,59,57.3,48,100,84.2,67,8,4.8,0,29.9,29.9,29.8,Apr,2017
1,1,1/05/2008,Elche,70,62.4,54,55,52,46,82,69.6,49,15,8.4,0,29.9,29.8,29.7,May,2008
31,31,31/10/2013,Elche,73,62.4,54,50,43,36,67,50.5,32,9,4.2,0,30.1,30,30,Oct,2013
9,9,9/11/2010,Elche,75,62.4,54,52,43,36,72,50.7,35,28,10.8,1,29.3,29.1,29.1,Nov,2010
18,18,18/04/2017,Elche,70,62.5,54,61,54.8,48,88,76.1,63,10,5.7,0,29.9,29.8,29.8,Apr,2017
28,28,28/10/2019,Elche,70,62.5,54,61,57.1,52,94,83.3,68,9,4.8,0,30,29.9,29.9,Oct,2019
9,9,9/11/2011,Elche,73,62.5,54,57,50.2,46,94,66.5,41,10,5,0,29.9,29.9,29.9,Nov,2011
28,28,28/02/2014,Elche,75,62.5,54,43,36.6,0,63,42.6,18,30,16.1,5,30.1,29.9,29.7,Feb,2014
3,3,3/05/2014,Elche,68,62.6,54,55,48.6,41,77,60.5,37,15,5.9,0,29.9,29.8,29.8,May,2014
30,30,30/04/2006,Elche,70,62.6,54,57,54.4,50,94,76,56,9,4.2,0,29.7,29.7,29.7,Apr,2006
22,22,22/10/2010,Elche,72,62.6,54,55,53.6,50,94,73,56,9,4.4,0,30.1,30,30,Oct,2010
3,3,3/01/2014,Elche,72,62.6,54,59,53.9,50,94,74.3,52,14,6.3,0,30,29.9,29.9,Jan,2014
21,21,21/12/2019,Elche,72,62.6,54,59,54.2,39,100,77.4,33,30,8.2,0,29.6,29.6,29.5,Dec,2019
5,5,5/05/2021,Elche,72,62.6,54,59,55.8,52,94,79.5,60,10,5.6,1,29.9,29.9,29.8,May,2021
26,26,26/04/2019,Elche,75,62.6,54,54,44.5,41,77,52.8,29,16,8.9,0,30.1,30,29.9,Apr,2019
29,29,29/10/2007,Elche,68,62.7,54,50,44.4,39,72,52,35,15,6.1,0,29.9,29.8,29.8,Oct,2007
12,12,12/11/2017,Elche,72,62.7,54,54,44.6,37,82,53.1,33,15,8.5,0,30,29.9,29.8,Nov,2017
22,22,22/04/2007,Elche,73,62.7,54,54,48,41,77,59.5,42,14,6.7,0,30,29.9,29.9,Apr,2007
13,13,13/12/2020,Elche,73,62.7,54,54,45.7,41,82,55.6,33,17,8.6,1,29.9,29.8,29.8,Dec,2020
12,12,12/04/2003,Elche,72,62.8,54,54,41.2,36,82,47.1,31,12,6,0,29.9,29.9,29.9,Apr,2003
16,16,16/04/2006,Elche,72,62.8,54,54,48.7,43,77,60.7,38,10,4.6,0,29.9,29.9,29.8,Apr,2006
3,3,3/05/2022,Elche,72,62.8,54,57,54.4,52,94,75.4,53,13,5,0,29.8,29.7,29.6,May,2022
24,24,24/11/2022,Elche,72,62.8,54,61,54.7,52,94,76.1,53,10,4.8,0,30,29.9,29.9,Nov,2022
29,29,29/12/2009,Elche,75,62.8,54,64,57.8,52,94,84.5,57,14,4.7,0,29.7,29.7,29.6,Dec,2009
5,5,5/05/2013,Elche,70,62.9,54,59,55.8,50,94,78.7,64,15,5,0,30,30,29.9,May,2013
7,7,7/05/2004,Elche,72,62.9,54,52,38.7,0,68,44.9,27,16,8.1,1,29.7,29.7,29.6,May,2004
2,2,2/11/2010,Elche,72,62.9,54,54,47.2,43,88,57.9,35,17,8.8,0,30,29.9,29.8,Nov,2010
29,29,29/10/2020,Elche,72,62.9,54,61,54.4,46,94,74.7,60,8,4.1,0,30.2,30.1,30.1,Oct,2020
24,24,24/12/2002,Elche,73,62.9,54,54,48.3,43,88,61.6,33,23,8.8,2,30,30,29.9,Dec,2002
29,29,29/04/2003,Elche,70,63,54,57,55,39,94,76.3,45,9,4.3,0,29.9,29.8,29.7,Apr,2003
25,25,25/03/2013,Elche,73,63,54,46,40.3,36,59,44.6,29,24,11.5,0,29.7,29.7,29.6,Mar,2013
19,19,19/05/2008,Elche,75,63,54,54,47.8,41,88,59.8,31,20,9.6,0,29.7,29.6,29.6,May,2008
5,5,5/01/2012,Elche,75,63,54,41,30.3,0,58,38.5,18,24,13.2,6,30.3,30.1,30,Jan,2012
8,8,8/05/2009,Elche,70,63.1,54,61,53.6,45,83,72,49,13,6.6,0,29.9,29.9,29.9,May,2009
4,4,4/01/2003,Elche,72,63.1,54,50,42.4,37,72,48.3,29,18,8.4,1,29.9,29.9,29.8,Jan,2003
12,12,12/02/2007,Elche,73,63.1,54,50,46.4,43,82,56.2,38,23,9,1,30,29.9,29.8,Feb,2007
25,25,25/03/2014,Elche,73,63.1,54,46,34.9,27,62,37.1,18,28,17.9,5,30,29.9,29.7,Mar,2014
10,10,10/03/2018,Elche,73,63.1,54,55,52.6,48,100,71.1,46,15,5.9,0,29.7,29.6,29.5,Mar,2018
24,24,24/04/2010,Elche,72,63.2,54,63,59.1,54,100,87.3,60,8,3.5,0,30,29.9,29.8,Apr,2010
7,7,7/05/2018,Elche,72,63.2,54,59,55.5,50,94,76.7,53,13,5.7,1,29.9,29.8,29.8,May,2018
8,8,8/03/2017,Elche,68,63.3,54,52,46.6,39,82,55.8,35,14,7.1,0,30.2,30.1,30,Mar,2017
11,11,11/04/2012,Elche,73,63.3,54,55,45.6,37,88,55.1,29,15,7.3,0,29.7,29.6,29.6,Apr,2012
3,3,3/11/2015,Elche,73,63.3,54,59,55.5,52,94,77,57,8,2,0,30,30,29.9,Nov,2015
23,23,23/02/2016,Elche,73,63.3,54,46,35.7,30,62,37.1,23,17,11.2,3,30.1,30.1,30,Feb,2016
9,9,9/04/2008,Elche,75,63.3,54,59,52,45,88,68.9,38,21,4.9,0,29.6,29.5,29.4,Apr,2008
25,25,25/01/2021,Elche,70,63.4,54,50,43.7,39,59,48.9,43,18,10.2,2,29.8,29.8,29.7,Jan,2021
28,28,28/04/2003,Elche,72,63.4,54,57,53.4,48,88,71.2,53,8,3.6,0,29.9,29.8,29.7,Apr,2003
14,14,14/02/2014,Elche,72,63.4,54,57,52.6,48,94,69.6,49,12,4.6,0,29.9,29.8,29.7,Feb,2014
16,16,16/05/2018,Elche,72,63.4,54,55,50.7,41,94,66,35,15,6.9,1,29.9,29.9,29.8,May,2018
17,17,17/01/2010,Elche,75,63.4,54,59,53.4,48,88,71.2,47,15,6.8,0,30.1,30.1,30,Jan,2010
24,24,24/10/2010,Elche,75,63.4,54,63,55.8,52,94,78.1,50,13,5.3,0,29.9,29.8,29.7,Oct,2010
4,4,4/05/2007,Elche,77,63.4,54,55,47.9,39,88,60,28,16,8.8,1,29.7,29.6,29.6,May,2007
27,27,27/12/2021,Elche,77,63.4,54,54,47.5,41,82,58.3,29,20,8.7,2,29.9,29.8,29.7,Dec,2021
19,19,19/05/2019,Elche,70,63.5,54,59,51.3,37,88,65.8,46,13,6,0,29.7,29.7,29.6,May,2019
18,18,18/05/2010,Elche,72,63.5,54,57,53.9,50,94,72.8,46,10,3.6,0,30.2,30.1,30.1,May,2010
30,30,30/10/2017,Elche,72,63.5,54,61,57.9,52,100,82.2,60,9,4.2,0,29.9,29.9,29.8,Oct,2017
26,26,26/03/2013,Elche,73,63.5,54,54,48.5,45,82,59.6,43,15,7,0,29.6,29.6,29.5,Mar,2013
14,14,14/05/2018,Elche,75,63.5,54,55,47.3,34,88,59.5,24,16,8.3,0,29.9,29.9,29.9,May,2018
3,3,3/11/2020,Elche,70,63.6,54,61,57.8,52,100,81.8,68,17,7.5,0,30.1,30.1,30,Nov,2020
1,1,1/04/2006,Elche,75,63.6,54,54,48.6,41,88,61.2,29,9,4.1,0,29.9,29.9,29.8,Apr,2006
26,26,26/03/2008,Elche,75,63.6,54,43,30.5,0,51,33.4,19,26,13.8,2,29.8,29.7,29.6,Mar,2008
28,28,28/04/2008,Elche,75,63.6,54,54,50.8,27,88,65.2,17,15,4.6,0,30,29.8,29.6,Apr,2008
8,8,8/05/2002,Elche,70,63.7,54,57,52.9,48,94,68.8,49,23,12.1,1,29.5,29.5,29.4,May,2002
7,7,7/05/2014,Elche,70,63.7,54,61,56.8,52,94,78.7,64,9,4,0,29.9,29.9,29.9,May,2014
20,20,20/04/2004,Elche,77,63.7,54,50,42.6,37,72,47.5,29,20,11.2,2,29.9,29.8,29.7,Apr,2004
15,15,15/04/2005,Elche,72,63.8,54,54,29.1,0,82,33.2,13,28,14.4,0,29.7,29.6,29.5,Apr,2005
23,23,23/11/2009,Elche,73,63.8,54,55,46.4,41,88,54.8,31,17,8.2,0,30.3,30.2,30.2,Nov,2009
2,2,2/02/2020,Elche,75,63.8,54,55,52.4,50,88,67,47,16,9.2,0,30.2,30.2,30.1,Feb,2020
5,5,5/10/2008,Elche,73,63.9,54,54,50.5,46,77,62.5,47,9,4.5,0,30.1,30,29.9,Oct,2008
3,3,3/11/2004,Elche,75,63.9,54,52,41.1,0,72,47.6,21,18,8,0,29.9,29.9,29.8,Nov,2004
18,18,18/11/2009,Elche,75,63.9,54,61,55.4,48,94,75.2,47,6,2,0,30.1,30,29.9,Nov,2009
24,24,24/04/2014,Elche,73,64,54,57,53.9,43,94,72.1,40,16,4.9,0,30,29.9,29.7,Apr,2014
12,12,12/04/2016,Elche,73,64,54,55,51.2,43,88,65.8,33,12,4.7,0,29.8,29.7,29.7,Apr,2016
1,1,1/05/2003,Elche,72,64.1,54,57,53.2,45,88,68.9,43,16,7.9,0,30,29.9,29.9,May,2003
27,27,27/10/2018,Elche,72,64.1,54,63,55.6,46,94,75.3,41,21,7,0,29.7,29.5,29.4,Oct,2018
7,7,7/04/2011,Elche,73,64.1,54,52,36.4,0,77,43.9,22,13,5.8,0,30.2,30.2,30.1,Apr,2011
6,6,6/05/2018,Elche,73,64.1,54,57,53.6,50,88,70.5,47,9,4.6,0,29.9,29.9,29.9,May,2018
6,6,6/05/2021,Elche,73,64.1,54,61,57.5,52,94,80.5,57,10,5.9,0,29.9,29.9,29.8,May,2021
28,28,28/12/2021,Elche,73,64.1,54,48,45.8,45,72,52.3,38,29,13.3,0,30,29.9,29.9,Dec,2021
17,17,17/11/2009,Elche,81,64.1,54,63,55.2,48,94,75,34,5,1.5,0,29.9,29.9,29.9,Nov,2009
19,19,19/05/2004,Elche,70,64.2,54,52,46.7,39,82,54.9,33,15,7.9,1,30.1,30.1,30,May,2004
21,21,21/04/2018,Elche,72,64.2,54,55,52.1,48,82,64.8,50,20,9.4,1,30,29.9,29.9,Apr,2018
30,30,30/10/2002,Elche,75,64.2,54,61,55.3,46,88,73.4,52,16,6,2,30,29.9,29.8,Oct,2002
16,16,16/10/2019,Elche,75,64.2,54,57,45.7,37,82,52.9,27,9,6.4,1,30,29.9,29.9,Oct,2019
23,23,23/04/2012,Elche,73,64.4,54,54,48.5,39,88,59.6,31,18,5.4,0,29.8,29.7,29.6,Apr,2012
7,7,7/01/2016,Elche,73,64.4,54,46,42.9,36,58,45.7,33,28,15.4,2,29.9,29.8,29.8,Jan,2016
3,3,3/01/2003,Elche,75,64.4,54,52,47.2,43,72,54.7,38,12,6.4,0,29.9,29.9,29.9,Jan,2003
2,2,2/03/2020,Elche,77,64.4,54,48,41.7,28,67,46,23,35,18.1,5,29.9,29.6,29.5,Mar,2020
17,17,17/04/2022,Elche,77,64.4,54,57,54.1,48,94,71.2,38,23,5,0,29.9,29.8,29.8,Apr,2022
9,9,9/05/2022,Elche,73,64.5,54,59,50.9,43,82,63.4,33,9,3.8,0,30.1,30,30,May,2022
23,23,23/04/2016,Elche,75,64.5,54,61,49.8,45,78,60.4,41,15,6.2,0,29.9,29.8,29.7,Apr,2016
27,27,27/04/2018,Elche,75,64.5,54,64,59.2,54,100,84.1,61,12,5.8,1,29.9,29.1,0,Apr,2018
1,1,1/03/2015,Elche,77,64.5,54,50,43,39,68,46.8,28,25,12.6,3,30.1,30,30,Mar,2015
4,4,4/03/2003,Elche,72,64.6,54,52,47.9,45,72,55.6,43,21,8.8,0,30.1,30,30,Mar,2003
30,30,30/04/2017,Elche,72,64.6,54,57,52.7,45,94,66.7,40,16,6.9,0,29.8,29.8,29.6,Apr,2017
5,5,5/03/2004,Elche,73,64.6,54,52,42.4,34,82,47.1,29,21,8,0,30.1,30,29.9,Mar,2004
11,11,11/02/2020,Elche,75,64.6,54,57,52.2,48,88,65.5,44,13,6.9,0,30.2,30.1,30,Feb,2020
12,12,12/03/2021,Elche,75,64.6,54,55,48.8,45,88,58.7,36,22,12.2,1,30,30,29.9,Mar,2021
11,11,11/05/2003,Elche,73,64.7,54,57,52.1,46,88,65.7,43,9,3.4,0,30,29.9,29.9,May,2003
22,22,22/04/2008,Elche,77,64.7,54,46,38.5,30,58,39.7,19,21,8.7,1,29.9,29.9,29.8,Apr,2008
3,3,3/05/2008,Elche,73,64.8,54,50,39.2,0,63,41.3,22,14,6.5,1,30,30,29.9,May,2008
28,28,28/04/2009,Elche,73,64.8,54,46,40.1,37,62,41.6,29,18,10.3,2,29.8,29.7,29.7,Apr,2009
26,26,26/10/2018,Elche,75,64.8,54,64,57.6,50,100,79,41,9,4.1,0,29.9,29.8,29.7,Oct,2018
15,15,15/11/2009,Elche,79,64.8,54,66,56.3,48,94,76.1,44,9,2.4,0,29.9,29.9,29.8,Nov,2009
27,27,27/04/2003,Elche,81,64.8,54,59,51.5,46,88,64.2,37,13,6,0,30,29.9,29.9,Apr,2003
2,2,2/06/2006,Elche,81,64.8,54,59,53.4,50,88,68.3,39,18,8.1,2,30.1,30,29.9,Jun,2006
16,16,16/05/2005,Elche,75,64.9,54,55,47.1,39,77,54.7,34,16,6.4,0,29.8,29.7,29.6,May,2005
14,14,14/05/2019,Elche,75,64.9,54,54,49.7,39,88,61.3,29,12,4.7,0,30,29.9,29.9,May,2019
4,4,4/05/2012,Elche,77,64.9,54,55,50,37,94,62.4,24,15,4.1,0,29.7,29.7,29.6,May,2012
23,23,23/05/2015,Elche,72,65,54,52,48.7,45,77,57.1,38,12,4.5,0,30,29.9,29.9,May,2015
18,18,18/05/2018,Elche,72,65,54,59,54.3,48,83,69.3,52,10,5.2,0,29.9,29.9,29.8,May,2018
15,15,15/05/2019,Elche,75,65,54,61,54,48,88,69.1,41,12,7.2,2,29.9,29.7,29.7,May,2019
11,11,11/05/2022,Elche,75,65,54,59,53.7,48,88,68.7,38,10,4.4,0,30.1,30,30,May,2022
6,6,6/05/2009,Elche,77,65,54,54,48.9,43,88,60.1,31,17,6.8,0,30.1,30.1,30,May,2009
3,3,3/12/2018,Elche,77,65,54,57,44.4,34,88,50.7,23,24,11.1,0,30,30,29.9,Dec,2018
25,25,25/04/2008,Elche,73,65.1,54,54,45.2,37,77,51.3,27,10,5.1,0,30.3,30.2,30.1,Apr,2008
28,28,28/03/2018,Elche,79,65.1,54,50,45.6,41,77,51.5,30,18,10,0,30,29.9,29.7,Mar,2018
30,30,30/04/2005,Elche,75,65.2,54,54,41.8,36,72,44.3,27,17,7.7,1,29.9,29.9,29.8,Apr,2005
26,26,26/05/2004,Elche,77,65.2,54,57,52,43,88,65.2,31,16,6.5,0,29.9,29.9,29.9,May,2004
30,30,30/01/2021,Elche,73,65.3,54,45,38.8,30,67,39.1,20,29,15.5,1,29.9,29.7,29.6,Jan,2021
12,12,12/05/2022,Elche,73,65.3,54,61,55.9,48,94,72.2,50,13,6.5,0,30,30,29.9,May,2022
19,19,19/05/2002,Elche,75,65.3,54,55,49.5,41,77,59.1,31,9,4.1,0,30.1,30,30,May,2002
5,5,5/05/2008,Elche,75,65.3,54,57,51.5,41,82,63.3,29,10,3.3,0,30,29.9,29.9,May,2008
23,23,23/11/2022,Elche,75,65.3,54,55,51,45,72,60,44,18,9.2,1,29.9,29.8,29.7,Nov,2022
30,30,30/04/2008,Elche,79,65.3,54,55,39,0,82,47.1,18,20,11.1,0,29.7,29.6,29.5,Apr,2008
25,25,25/10/2018,Elche,79,65.3,54,64,55.6,46,94,73.9,36,9,4.9,0,30,29.9,29.9,Oct,2018
19,19,19/05/2010,Elche,73,65.4,54,61,51.7,41,94,65.1,31,10,5,0,30.1,30,30,May,2010
7,7,7/05/2017,Elche,75,65.4,54,59,51.6,46,82,62.7,36,12,4.8,0,30,29.9,29.9,May,2017
27,27,27/04/2006,Elche,75,65.5,54,57,52.7,48,82,64.3,46,13,6,3,29.9,29.8,29.8,Apr,2006
16,16,16/05/2007,Elche,75,65.5,54,55,49,41,77,56.9,31,12,4.6,0,30,30,29.9,May,2007
26,26,26/04/2017,Elche,79,65.5,54,61,54.1,48,88,69.2,36,15,7.2,0,29.6,29.6,29.5,Apr,2017
25,25,25/10/2017,Elche,79,65.6,54,64,54.9,46,94,72.2,34,8,4.7,0,30.1,30.1,30.1,Oct,2017
4,4,4/05/2008,Elche,75,65.7,54,52,40.6,34,68,41.9,22,8,3.1,0,30,29.9,29.9,May,2008
12,12,12/02/2016,Elche,75,65.7,54,52,45.8,43,67,49.5,36,20,9.7,2,29.8,29.7,29.6,Feb,2016
12,12,12/04/2014,Elche,77,65.7,54,57,52.8,48,88,65.5,36,18,4.5,0,29.9,29.8,29.7,Apr,2014
17,17,17/10/2019,Elche,81,65.7,54,61,51.1,43,88,61.6,30,12,7.2,3,29.9,29.9,29.9,Oct,2019
8,8,8/05/2007,Elche,75,65.8,54,57,49.5,41,82,58.7,29,9,3.8,0,30.1,30.1,30.1,May,2007
7,7,7/05/2009,Elche,75,65.8,54,52,46.5,43,77,52.9,31,13,5.5,0,30,30,29.9,May,2009
29,29,29/04/2010,Elche,75,65.8,54,63,53.8,46,100,67.8,41,9,3.1,0,30.1,29.9,29.9,Apr,2010
27,27,27/01/2021,Elche,75,65.8,54,54,52.3,50,94,63.3,44,23,12.6,3,30.1,30,30,Jan,2021
21,21,21/04/2012,Elche,77,65.8,54,57,48.5,45,77,55.8,34,16,6.2,0,29.8,29.8,29.7,Apr,2012
6,6,6/10/2008,Elche,81,65.9,54,55,50.5,41,82,61.5,28,10,4,0,30,30,30,Oct,2008
29,29,29/10/2002,Elche,77,66,54,63,56.9,50,88,73,53,8,4.3,0,30.2,30.1,30,Oct,2002
19,19,19/09/2005,Elche,79,66.1,54,55,48.9,37,88,57.8,24,15,6.5,0,30.1,30,29.9,Sep,2005
24,24,24/03/2006,Elche,79,66.1,54,50,41.3,34,82,43.5,20,18,8.4,1,29.9,29.7,29.6,Mar,2006
30,30,30/04/2009,Elche,79,66.1,54,52,46.7,39,82,52.2,30,16,7.3,0,29.9,29.8,29.8,Apr,2009
15,15,15/04/2014,Elche,79,66.1,54,54,46.3,41,68,50.9,26,9,3.9,0,29.9,29.8,29.8,Apr,2014
22,22,22/03/2002,Elche,84,66.2,54,54,44.7,36,88,49.8,23,16,5.6,0,30.2,30.1,30,Mar,2002
3,3,3/05/2011,Elche,81,66.4,54,64,57.7,52,100,76.7,37,15,5.2,0,29.8,29.7,29.6,May,2011
3,3,3/06/2013,Elche,75,66.5,54,61,54.4,43,88,66.9,33,12,4.8,0,29.9,29.9,29.9,Jun,2013
14,14,14/10/2004,Elche,79,66.6,54,55,40.2,0,82,48.5,19,17,6.9,0,29.9,29.8,29.7,Oct,2004
8,8,8/05/2012,Elche,79,66.7,54,59,50.2,39,94,60.1,26,10,2.1,0,30,29.9,29.9,May,2012
16,16,16/11/2009,Elche,82,66.7,54,66,57.6,50,94,75.5,37,8,2.7,0,29.9,29.9,29.8,Nov,2009
23,23,23/01/2009,Elche,75,66.8,54,48,45.5,39,72,47.4,31,28,13.7,3,29.7,29.6,29.5,Jan,2009
8,8,8/05/2017,Elche,79,66.8,54,52,44.1,30,77,48.9,17,12,5.2,0,29.9,29.9,29.8,May,2017
2,2,2/11/2013,Elche,84,66.8,54,59,46.1,36,82,50.6,22,13,7.2,0,30,29.9,29.9,Nov,2013
18,18,18/10/2002,Elche,75,67,54,59,49.7,41,68,54.4,38,13,7.9,1,30,29.9,29.7,Oct,2002
12,12,12/05/2021,Elche,77,67.1,54,57,45.5,39,77,47.7,27,20,8.9,2,30,29.9,29.8,May,2021
13,13,13/10/2020,Elche,82,67.3,54,50,43.3,37,72,44.3,25,14,8.2,3,30,29.8,29.7,Oct,2020
26,26,26/05/2005,Elche,75,67.7,54,57,49.7,41,68,53.5,31,12,5.8,0,30,30,29.9,May,2005
20,20,20/05/2005,Elche,77,67.8,54,55,45.5,0,72,48.7,21,10,4.9,0,30,30,29.9,May,2005
18,18,18/05/2017,Elche,79,67.9,54,61,50.6,45,83,55.9,34,13,4.8,0,29.9,29.8,29.7,May,2017
5,5,5/06/2006,Elche,79,68.2,54,54,42.3,0,82,46.8,15,10,5.3,1,30,29.9,29.9,Jun,2006
27,27,27/05/2005,Elche,79,69.9,54,57,49.5,43,73,49.6,31,10,5.4,0,29.9,29.9,29.9,May,2005
9,9,9/04/2011,Elche,91,70.4,54,59,48.1,37,83,50,18,12,4.9,0,30,29.9,29.8,Apr,2011
2,2,2/04/2003,Elche,77,72,54,45,38,34,72,30,24,24,14.7,5,30,29.7,29.6,Apr,2003
17,17,17/03/2006,Elche,59,56,55,50,47.9,46,82,74.1,63,13,7.6,2,29.8,29.7,29.6,Mar,2006
18,18,18/02/2020,Elche,59,56.3,55,57,54,52,100,90.9,82,14,6.8,1,30.3,30.3,30.2,Feb,2020
30,30,30/11/2014,Elche,59,56.7,55,57,53.7,50,100,89,72,20,8.5,0,29.3,29.2,29.2,Nov,2014
29,29,29/11/2017,Elche,59,56.9,55,57,54.1,50,100,90.5,77,15,5,0,29.7,29.6,29.5,Nov,2017
19,19,19/04/2019,Elche,59,56.9,55,57,54.1,50,100,89.4,77,13,6.1,0,29.8,29.8,29.8,Apr,2019
8,8,8/03/2011,Elche,59,57,55,50,45.1,34,82,65.1,41,30,21.1,12,30,30,29.9,Mar,2011
14,14,14/02/2008,Elche,61,57,55,50,46.9,43,77,68.4,63,25,21.1,13,30.1,30.1,30,Feb,2008
6,6,6/11/2012,Elche,61,57,55,54,52.9,50,94,85.1,68,7,2.8,0,30.1,30,29.9,Nov,2012
18,18,18/03/2004,Elche,59,57.1,55,52,49.7,48,88,75.9,67,7,3.7,0,30.3,30.2,30.2,Mar,2004
24,24,24/03/2011,Elche,59,57.1,55,55,52.9,50,94,85.3,77,23,18.7,12,30.2,30.1,30.1,Mar,2011
